"","type","time","throttle","voltage","current","reg_volt","total_current","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"193486","CURR"," 598406126"," 457"," 2143"," 3875"," 5173"," 4620.6489300000003"," 0","","","","","","","",""
"193520","CURR"," 598506157"," 458"," 2144"," 3886"," 5180"," 4621.7290000000003"," 0","","","","","","","",""
"193552","CURR"," 598606139"," 456"," 2180"," 3884"," 5173"," 4622.8076199999996"," 0","","","","","","","",""
"193586","CURR"," 598706187"," 462"," 2155"," 3945"," 5173"," 4623.9043000000001"," 0","","","","","","","",""
"193618","CURR"," 598806285"," 457"," 2159"," 3979"," 5173"," 4625.0107399999997"," 0","","","","","","","",""
"193652","CURR"," 598906083"," 455"," 2154"," 3905"," 5173"," 4626.0932599999996"," 0","","","","","","","",""
"193684","CURR"," 599006117"," 457"," 2158"," 3826"," 5186"," 4627.1567400000004"," 0","","","","","","","",""
"193719","CURR"," 599106851"," 456"," 2148"," 3916"," 5180"," 4628.2524400000002"," 0","","","","","","","",""
"193755","CURR"," 599206782"," 453"," 2169"," 3887"," 5180"," 4629.3315400000001"," 0","","","","","","","",""
"193789","CURR"," 599306421"," 452"," 2163"," 3808"," 5173"," 4630.3857399999997"," 0","","","","","","","",""
"193821","CURR"," 599407140"," 448"," 2168"," 3848"," 5173"," 4631.4624000000003"," 0","","","","","","","",""
"193855","CURR"," 599506980"," 449"," 2177"," 3809"," 5180"," 4632.5190400000001"," 0","","","","","","","",""
"193887","CURR"," 599607038"," 446"," 2161"," 3852"," 5180"," 4633.5898399999996"," 0","","","","","","","",""
"193921","CURR"," 599707518"," 447"," 2162"," 3773"," 5178"," 4634.6430700000001"," 0","","","","","","","",""
"193953","CURR"," 599807992"," 446"," 2161"," 3781"," 5180"," 4635.6987300000001"," 0","","","","","","","",""
"193987","CURR"," 599907856"," 447"," 2158"," 3796"," 5178"," 4636.7519499999999"," 0","","","","","","","",""
"194019","CURR"," 600008614"," 448"," 2159"," 3717"," 5178"," 4637.7924800000001"," 0","","","","","","","",""
"194056","CURR"," 600108229"," 447"," 2167"," 3824"," 5178"," 4638.85059"," 0","","","","","","","",""
"194088","CURR"," 600208390"," 447"," 2150"," 3757"," 5180"," 4639.8959999999997"," 0","","","","","","","",""
"194122","CURR"," 600309303"," 448"," 2158"," 3814"," 5186"," 4640.96533"," 0","","","","","","","",""
"194154","CURR"," 600409146"," 447"," 2174"," 3774"," 5173"," 4642.0122099999999"," 0","","","","","","","",""
"194188","CURR"," 600509480"," 446"," 2159"," 3754"," 5180"," 4643.0585899999996"," 0","","","","","","","",""
"194220","CURR"," 600610219"," 448"," 2165"," 3723"," 5169"," 4644.10059"," 0","","","","","","","",""
"194254","CURR"," 600709956"," 445"," 2156"," 3770"," 5173"," 4645.1455100000003"," 0","","","","","","","",""
"194286","CURR"," 600810087"," 446"," 2146"," 3733"," 5167"," 4646.18408"," 0","","","","","","","",""
"194320","CURR"," 600910812"," 442"," 2159"," 3702"," 5180"," 4647.2202100000004"," 0","","","","","","","",""
"194352","CURR"," 601011274"," 447"," 2157"," 3741"," 5169"," 4648.2646500000001"," 0","","","","","","","",""
"194387","CURR"," 601111223"," 446"," 2175"," 3743"," 5178"," 4649.3032199999998"," 0","","","","","","","",""
"194421","CURR"," 601211766"," 450"," 2164"," 3798"," 5180"," 4650.3647499999997"," 0","","","","","","","",""
"194457","CURR"," 601311615"," 450"," 2163"," 3777"," 5186"," 4651.4125999999997"," 0","","","","","","","",""
"194489","CURR"," 601411733"," 451"," 2169"," 3774"," 5173"," 4652.4624000000003"," 0","","","","","","","",""
"194523","CURR"," 601512300"," 448"," 2145"," 3771"," 5173"," 4653.5161099999996"," 0","","","","","","","",""
"194555","CURR"," 601612554"," 451"," 2160"," 3724"," 5180"," 4654.5532199999998"," 0","","","","","","","",""
"194589","CURR"," 601712455"," 452"," 2145"," 3804"," 5180"," 4655.6088900000004"," 0","","","","","","","",""
"194621","CURR"," 601813327"," 448"," 2156"," 3709"," 5180"," 4656.6479499999996"," 0","","","","","","","",""
"194655","CURR"," 601913229"," 447"," 2165"," 3763"," 5180"," 4657.6928699999999"," 0","","","","","","","",""
"194687","CURR"," 602013145"," 443"," 2172"," 3709"," 5177"," 4658.72217"," 0","","","","","","","",""
"194722","CURR"," 602113928"," 443"," 2166"," 3690"," 5170"," 4659.7553699999999"," 0","","","","","","","",""
"194756","CURR"," 602214139"," 449"," 2166"," 3746"," 5180"," 4660.7983400000003"," 0","","","","","","","",""
"194790","CURR"," 602313712"," 448"," 2153"," 3742"," 5172"," 4661.8334999999997"," 0","","","","","","","",""
"194822","CURR"," 602414268"," 447"," 2150"," 3645"," 5180"," 4662.8520500000004"," 0","","","","","","","",""
"194856","CURR"," 602514133"," 449"," 2148"," 3668"," 5186"," 4663.8696300000001"," 0","","","","","","","",""
"194888","CURR"," 602614168"," 454"," 2163"," 3751"," 5193"," 4664.9121100000002"," 0","","","","","","","",""
"194922","CURR"," 602714799"," 454"," 2135"," 3813"," 5180"," 4665.9780300000002"," 0","","","","","","","",""
"194954","CURR"," 602814775"," 451"," 2152"," 3709"," 5190"," 4667.0083000000004"," 0","","","","","","","",""
"194988","CURR"," 602914761"," 452"," 2173"," 3767"," 5173"," 4668.0546899999999"," 0","","","","","","","",""
"195020","CURR"," 603015286"," 448"," 2177"," 3719"," 5186"," 4669.0932599999996"," 0","","","","","","","",""
"195057","CURR"," 603115118"," 447"," 2159"," 3651"," 5180"," 4670.1059599999999"," 0","","","","","","","",""
"195091","CURR"," 603215162"," 450"," 2171"," 3682"," 5183"," 4671.1293900000001"," 0","","","","","","","",""
"195125","CURR"," 603315120"," 451"," 2156"," 3786"," 5167"," 4672.18066"," 0","","","","","","","",""
"195157","CURR"," 603415248"," 450"," 2164"," 3775"," 5186"," 4673.2309599999999"," 0","","","","","","","",""
"195191","CURR"," 603514954"," 455"," 2148"," 3758"," 5186"," 4674.2719699999998"," 0","","","","","","","",""
"195225","CURR"," 603615200"," 453"," 2190"," 3814"," 5183"," 4675.3339800000003"," 0","","","","","","","",""
"195257","CURR"," 603715932"," 453"," 2161"," 3784"," 5186"," 4676.3925799999997"," 0","","","","","","","",""
"195291","CURR"," 603815809"," 453"," 2156"," 3735"," 5180"," 4677.4291999999996"," 0","","","","","","","",""
"195323","CURR"," 603916782"," 449"," 2166"," 3759"," 5175"," 4678.4838900000004"," 0","","","","","","","",""
"195357","CURR"," 604016823"," 450"," 2166"," 3654"," 5193"," 4679.4995099999996"," 0","","","","","","","",""
"195390","CURR"," 604117475"," 451"," 2152"," 3780"," 5180"," 4680.5566399999998"," 0","","","","","","","",""
"195424","CURR"," 604218124"," 451"," 2162"," 3765"," 5186"," 4681.6093799999999"," 0","","","","","","","",""
"195458","CURR"," 604318447"," 450"," 2153"," 3775"," 5178"," 4682.6616199999999"," 0","","","","","","","",""
"195492","CURR"," 604418548"," 451"," 2162"," 3758"," 5177"," 4683.7065400000001"," 0","","","","","","","",""
"195524","CURR"," 604519766"," 453"," 2168"," 3769"," 5173"," 4684.7665999999999"," 0","","","","","","","",""
"195558","CURR"," 604619838"," 451"," 2144"," 3790"," 5191"," 4685.8203100000001"," 0","","","","","","","",""
"195590","CURR"," 604720297"," 454"," 2160"," 3778"," 5186"," 4686.875"," 0","","","","","","","",""
"195624","CURR"," 604820852"," 454"," 2156"," 3827"," 5188"," 4687.9438499999997"," 0","","","","","","","",""
"195656","CURR"," 604921677"," 450"," 2147"," 3769"," 5165"," 4688.9995099999996"," 0","","","","","","","",""
"195690","CURR"," 605022088"," 443"," 2146"," 3625"," 5177"," 4690.0107399999997"," 0","","","","","","","",""
"195724","CURR"," 605123344"," 443"," 2168"," 3610"," 5180"," 4691.0263699999996"," 0","","","","","","","",""
"195762","CURR"," 605223381"," 439"," 2166"," 3601"," 5188"," 4692.0273399999996"," 0","","","","","","","",""
"195794","CURR"," 605323705"," 438"," 2170"," 3571"," 5185"," 4693.0229499999996"," 0","","","","","","","",""
"195828","CURR"," 605424385"," 437"," 2163"," 3580"," 5186"," 4694.02441"," 0","","","","","","","",""
"195860","CURR"," 605524893"," 438"," 2168"," 3586"," 5180"," 4695.0253899999998"," 0","","","","","","","",""
"195894","CURR"," 605624868"," 440"," 2163"," 3592"," 5190"," 4696.0234399999999"," 0","","","","","","","",""
"195926","CURR"," 605725970"," 438"," 2173"," 3585"," 5193"," 4697.0302700000002"," 0","","","","","","","",""
"195960","CURR"," 605825996"," 439"," 2166"," 3567"," 5180"," 4698.0214800000003"," 0","","","","","","","",""
"195992","CURR"," 605926566"," 446"," 2174"," 3655"," 5173"," 4699.0424800000001"," 0","","","","","","","",""
"196026","CURR"," 606027073"," 446"," 2162"," 3726"," 5173"," 4700.0830100000003"," 0","","","","","","","",""
"196061","CURR"," 606127791"," 447"," 2163"," 3758"," 5180"," 4701.1347699999997"," 0","","","","","","","",""
"196095","CURR"," 606228526"," 449"," 2162"," 3701"," 5186"," 4702.1704099999997"," 0","","","","","","","",""
"196127","CURR"," 606328947"," 450"," 2165"," 3726"," 5193"," 4703.2099600000001"," 0","","","","","","","",""
"196161","CURR"," 606428961"," 452"," 2163"," 3764"," 5180"," 4704.2558600000002"," 0","","","","","","","",""
"196193","CURR"," 606530002"," 451"," 2151"," 3819"," 5180"," 4705.3281200000001"," 0","","","","","","","",""
"196227","CURR"," 606630241"," 449"," 2154"," 3699"," 5180"," 4706.3579099999997"," 0","","","","","","","",""
"196259","CURR"," 606731223"," 444"," 2154"," 3679"," 5173"," 4707.3906200000001"," 0","","","","","","","",""
"196293","CURR"," 606831495"," 443"," 2140"," 3612"," 5175"," 4708.3969699999998"," 0","","","","","","","",""
"196325","CURR"," 606931915"," 447"," 2165"," 3697"," 5173"," 4709.4282199999998"," 0","","","","","","","",""
"196359","CURR"," 607032143"," 445"," 2151"," 3735"," 5178"," 4710.4682599999996"," 0","","","","","","","",""
"196392","CURR"," 607133326"," 443"," 2168"," 3679"," 5180"," 4711.5024400000002"," 0","","","","","","","",""
"196430","CURR"," 607233370"," 442"," 2159"," 3684"," 5159"," 4712.5263699999996"," 0","","","","","","","",""
"196462","CURR"," 607333627"," 444"," 2167"," 3646"," 5173"," 4713.5419899999997"," 0","","","","","","","",""
"196496","CURR"," 607433899"," 444"," 2178"," 3717"," 5177"," 4714.5776400000004"," 0","","","","","","","",""
"196528","CURR"," 607534521"," 440"," 2165"," 3646"," 5180"," 4715.59717"," 0","","","","","","","",""
"196562","CURR"," 607634435"," 440"," 2151"," 3548"," 5180"," 4716.5820299999996"," 0","","","","","","","",""
"196594","CURR"," 607735110"," 443"," 2171"," 3615"," 5186"," 4717.5932599999996"," 0","","","","","","","",""
"196628","CURR"," 607834969"," 439"," 2160"," 3636"," 5178"," 4718.6020500000004"," 0","","","","","","","",""
"196660","CURR"," 607934820"," 440"," 2168"," 3598"," 5180"," 4719.6000999999997"," 0","","","","","","","",""
"196694","CURR"," 608034997"," 441"," 2174"," 3576"," 5180"," 4720.5952100000004"," 0","","","","","","","",""
"196727","CURR"," 608135759"," 442"," 2172"," 3617"," 5178"," 4721.6079099999997"," 0","","","","","","","",""
"196763","CURR"," 608235629"," 436"," 2164"," 3553"," 5180"," 4722.59375"," 0","","","","","","","",""
"196795","CURR"," 608336505"," 437"," 2165"," 3476"," 5186"," 4723.5678699999999"," 0","","","","","","","",""
"196829","CURR"," 608436141"," 439"," 2173"," 3546"," 5177"," 4724.5493200000001"," 0","","","","","","","",""
"196861","CURR"," 608536126"," 443"," 2162"," 3501"," 5180"," 4725.5219699999998"," 0","","","","","","","",""
"196895","CURR"," 608636126"," 437"," 2182"," 3583"," 5180"," 4726.5175799999997"," 0","","","","","","","",""
"196927","CURR"," 608736172"," 439"," 2170"," 3489"," 5173"," 4727.4872999999998"," 0","","","","","","","",""
"196961","CURR"," 608836098"," 442"," 2186"," 3563"," 5153"," 4728.4765600000001"," 0","","","","","","","",""
"196993","CURR"," 608936309"," 443"," 2164"," 3570"," 5164"," 4729.4697299999998"," 0","","","","","","","",""
"197027","CURR"," 609036087"," 447"," 2181"," 3669"," 5190"," 4730.4877900000001"," 0","","","","","","","",""
"197062","CURR"," 609136110"," 447"," 2165"," 3665"," 5186"," 4731.5063499999997"," 0","","","","","","","",""
"197098","CURR"," 609236085"," 449"," 2162"," 3664"," 5186"," 4732.5239300000003"," 0","","","","","","","",""
"197130","CURR"," 609336568"," 442"," 2179"," 3656"," 5164"," 4733.5444299999999"," 0","","","","","","","",""
"197164","CURR"," 609436424"," 446"," 2144"," 3568"," 5172"," 4734.5341799999997"," 0","","","","","","","",""
"197196","CURR"," 609536660"," 448"," 2166"," 3705"," 5167"," 4735.56592"," 0","","","","","","","",""
"197230","CURR"," 609636930"," 448"," 2158"," 3703"," 5186"," 4736.5976600000004"," 0","","","","","","","",""
"197262","CURR"," 609736762"," 447"," 2167"," 3674"," 5180"," 4737.6166999999996"," 0","","","","","","","",""
"197296","CURR"," 609836690"," 447"," 2166"," 3676"," 5173"," 4738.6372099999999"," 0","","","","","","","",""
"197328","CURR"," 609936930"," 446"," 2171"," 3712"," 5180"," 4739.6709000000001"," 0","","","","","","","",""
"197362","CURR"," 610036735"," 443"," 2161"," 3626"," 5199"," 4740.6762699999999"," 0","","","","","","","",""
"197395","CURR"," 610137129"," 443"," 2170"," 3609"," 5172"," 4741.6826199999996"," 0","","","","","","","",""
"197431","CURR"," 610237879"," 447"," 2164"," 3656"," 5186"," 4742.7060499999998"," 0","","","","","","","",""
"197463","CURR"," 610338100"," 440"," 2173"," 3650"," 5180"," 4743.7226600000004"," 0","","","","","","","",""
"197497","CURR"," 610438049"," 445"," 2159"," 3576"," 5188"," 4744.7158200000003"," 0","","","","","","","",""
"197529","CURR"," 610538544"," 443"," 2166"," 3741"," 5180"," 4745.7602500000003"," 0","","","","","","","",""
"197563","CURR"," 610638346"," 444"," 2168"," 3613"," 5180"," 4746.7622099999999"," 0","","","","","","","",""
"197595","CURR"," 610738316"," 451"," 2166"," 3741"," 5185"," 4747.8012699999999"," 0","","","","","","","",""
"197629","CURR"," 610839662"," 452"," 2163"," 3841"," 5180"," 4748.8828100000001"," 0","","","","","","","",""
"197661","CURR"," 610939687"," 446"," 2168"," 3689"," 5186"," 4749.9077100000004"," 0","","","","","","","",""
"197695","CURR"," 611039763"," 450"," 2178"," 3661"," 5193"," 4750.9257799999996"," 0","","","","","","","",""
"197730","CURR"," 611140565"," 448"," 2164"," 3728"," 5161"," 4751.9697299999998"," 0","","","","","","","",""
"197766","CURR"," 611240412"," 446"," 2164"," 3694"," 5173"," 4752.9946300000001"," 0","","","","","","","",""
"197798","CURR"," 611340462"," 446"," 2173"," 3644"," 5180"," 4754.0078100000001"," 0","","","","","","","",""
"197832","CURR"," 611441338"," 445"," 2160"," 3670"," 5177"," 4755.0366199999999"," 0","","","","","","","",""
"197864","CURR"," 611540955"," 442"," 2159"," 3625"," 5186"," 4756.0400399999999"," 0","","","","","","","",""
"197898","CURR"," 611640868"," 444"," 2181"," 3648"," 5191"," 4757.0527300000003"," 0","","","","","","","",""
"197930","CURR"," 611741529"," 445"," 2138"," 3643"," 5173"," 4758.0717800000002"," 0","","","","","","","",""
"197964","CURR"," 611841438"," 445"," 2172"," 3734"," 5190"," 4759.1084000000001"," 0","","","","","","","",""
"197996","CURR"," 611941433"," 446"," 2165"," 3674"," 5180"," 4760.1289100000004"," 0","","","","","","","",""
"198030","CURR"," 612042320"," 445"," 2163"," 3711"," 5180"," 4761.1689500000002"," 0","","","","","","","",""
"198063","CURR"," 612142550"," 448"," 2153"," 3717"," 5186"," 4762.2040999999999"," 0","","","","","","","",""
"198097","CURR"," 612242415"," 452"," 2163"," 3805"," 5180"," 4763.2597699999997"," 0","","","","","","","",""
"198131","CURR"," 612343190"," 446"," 2161"," 3769"," 5180"," 4764.3149400000002"," 0","","","","","","","",""
"198165","CURR"," 612442933"," 442"," 2166"," 3630"," 5198"," 4765.3208000000004"," 0","","","","","","","",""
"198197","CURR"," 612543008"," 446"," 2158"," 3711"," 5180"," 4766.3525399999999"," 0","","","","","","","",""
"198231","CURR"," 612643614"," 445"," 2158"," 3788"," 5186"," 4767.4116199999999"," 0","","","","","","","",""
"198263","CURR"," 612743368"," 446"," 2175"," 3701"," 5198"," 4768.4375"," 0","","","","","","","",""
"198297","CURR"," 612843357"," 446"," 2165"," 3733"," 5173"," 4769.4746100000002"," 0","","","","","","","",""
"198329","CURR"," 612944004"," 445"," 2165"," 3690"," 5177"," 4770.5063499999997"," 0","","","","","","","",""
"198363","CURR"," 613044103"," 446"," 2150"," 3686"," 5186"," 4771.5317400000004"," 0","","","","","","","",""
"198396","CURR"," 613143930"," 449"," 2161"," 3779"," 5173"," 4772.5795900000003"," 0","","","","","","","",""
"198434","CURR"," 613244052"," 449"," 2172"," 3709"," 5190"," 4773.6118200000001"," 0","","","","","","","",""
"198466","CURR"," 613343919"," 446"," 2174"," 3850"," 5186"," 4774.6801800000003"," 0","","","","","","","",""
"198500","CURR"," 613443740"," 449"," 2174"," 3739"," 5177"," 4775.7172899999996"," 0","","","","","","","",""
"198532","CURR"," 613543897"," 451"," 2164"," 3776"," 5173"," 4776.7680700000001"," 0","","","","","","","",""
"198566","CURR"," 613644042"," 450"," 2161"," 3832"," 5193"," 4777.8339800000003"," 0","","","","","","","",""
"198598","CURR"," 613743831"," 452"," 2138"," 3810"," 5156"," 4778.8906200000001"," 0","","","","","","","",""
"198632","CURR"," 613844234"," 448"," 2164"," 3776"," 5178"," 4779.9433600000002"," 0","","","","","","","",""
"198664","CURR"," 613943914"," 449"," 2166"," 3779"," 5186"," 4780.9907199999998"," 0","","","","","","","",""
"198698","CURR"," 614043770"," 449"," 2163"," 3697"," 5165"," 4782.0165999999999"," 0","","","","","","","",""
"198733","CURR"," 614143883"," 446"," 2155"," 3828"," 5180"," 4783.0815400000001"," 0","","","","","","","",""
"198767","CURR"," 614244363"," 450"," 2173"," 3720"," 5199"," 4784.1201199999996"," 0","","","","","","","",""
"198799","CURR"," 614344707"," 447"," 2149"," 3809"," 5180"," 4785.1821300000001"," 0","","","","","","","",""
"198833","CURR"," 614444788"," 448"," 2171"," 3730"," 5180"," 4786.2192400000004"," 0","","","","","","","",""
"198865","CURR"," 614544812"," 449"," 2162"," 3809"," 5178"," 4787.27783"," 0","","","","","","","",""
"198899","CURR"," 614644777"," 447"," 2161"," 3789"," 5173"," 4788.3300799999997"," 0","","","","","","","",""
"198931","CURR"," 614744692"," 444"," 2165"," 3761"," 5193"," 4789.3740200000002"," 0","","","","","","","",""
"198965","CURR"," 614844841"," 447"," 2157"," 3657"," 5199"," 4790.3915999999999"," 0","","","","","","","",""
"198997","CURR"," 614944623"," 448"," 2165"," 3786"," 5172"," 4791.44092"," 0","","","","","","","",""
"199031","CURR"," 615044682"," 448"," 2172"," 3769"," 5180"," 4792.4887699999999"," 0","","","","","","","",""
"199065","CURR"," 615145285"," 447"," 2163"," 3722"," 5177"," 4793.5288099999998"," 0","","","","","","","",""
"199101","CURR"," 615245024"," 449"," 2170"," 3745"," 5180"," 4794.5664100000004"," 0","","","","","","","",""
"199135","CURR"," 615345116"," 450"," 2159"," 3791"," 5170"," 4795.6206099999999"," 0","","","","","","","",""
"199169","CURR"," 615445957"," 448"," 2165"," 3730"," 5199"," 4796.6655300000002"," 0","","","","","","","",""
"199201","CURR"," 615555558"," 454"," 2160"," 3849"," 5199"," 4797.8374000000003"," 0","","","","","","","",""
"199235","CURR"," 615654343"," 451"," 2156"," 3826"," 5190"," 4798.8877000000002"," 0","","","","","","","",""
"199267","CURR"," 615754166"," 458"," 2146"," 3879"," 5180"," 4799.9633800000001"," 0","","","","","","","",""
"199301","CURR"," 615854221"," 448"," 2164"," 3799"," 5186"," 4801.0195299999996"," 0","","","","","","","",""
"199333","CURR"," 615954838"," 443"," 2153"," 3691"," 5204"," 4802.0512699999999"," 0","","","","","","","",""
"199367","CURR"," 616054906"," 443"," 2149"," 3642"," 5177"," 4803.0639600000004"," 0","","","","","","","",""
"199400","CURR"," 616154929"," 443"," 2159"," 3670"," 5183"," 4804.0839800000003"," 0","","","","","","","",""
"199436","CURR"," 616255504"," 439"," 2167"," 3626"," 5206"," 4805.09717"," 0","","","","","","","",""
"199468","CURR"," 616355331"," 447"," 2159"," 3715"," 5186"," 4806.1274400000002"," 0","","","","","","","",""
"199502","CURR"," 616455277"," 447"," 2160"," 3779"," 5188"," 4807.1767600000003"," 0","","","","","","","",""
"199534","CURR"," 616555967"," 447"," 2160"," 3810"," 5206"," 4808.2426800000003"," 0","","","","","","","",""
"199568","CURR"," 616655836"," 444"," 2166"," 3692"," 5167"," 4809.2670900000003"," 0","","","","","","","",""
"199600","CURR"," 616755800"," 447"," 2163"," 3685"," 5186"," 4810.2905300000002"," 0","","","","","","","",""
"199634","CURR"," 616856628"," 444"," 2168"," 3780"," 5173"," 4811.3496100000002"," 0","","","","","","","",""
"199666","CURR"," 616956542"," 446"," 2160"," 3677"," 5180"," 4812.3701199999996"," 0","","","","","","","",""
"199700","CURR"," 617056647"," 452"," 2157"," 3850"," 5193"," 4813.44092"," 0","","","","","","","",""
"199737","CURR"," 617156764"," 450"," 2162"," 3853"," 5199"," 4814.5127000000002"," 0","","","","","","","",""
"199771","CURR"," 617256685"," 448"," 2154"," 3713"," 5173"," 4815.5434599999999"," 0","","","","","","","",""
"199803","CURR"," 617356620"," 447"," 2147"," 3773"," 5198"," 4816.5908200000003"," 0","","","","","","","",""
"199837","CURR"," 617456621"," 450"," 2171"," 3780"," 5186"," 4817.6411099999996"," 0","","","","","","","",""
"199869","CURR"," 617556686"," 452"," 2149"," 3789"," 5173"," 4818.6948199999997"," 0","","","","","","","",""
"199903","CURR"," 617656602"," 450"," 2167"," 3812"," 5180"," 4819.7529299999997"," 0","","","","","","","",""
"199935","CURR"," 617756775"," 447"," 2164"," 3783"," 5199"," 4820.80566"," 0","","","","","","","",""
"199969","CURR"," 617856745"," 448"," 2163"," 3741"," 5175"," 4821.8447299999998"," 0","","","","","","","",""
"200001","CURR"," 617956618"," 446"," 2156"," 3755"," 5186"," 4822.8867200000004"," 0","","","","","","","",""
"200035","CURR"," 618057006"," 444"," 2156"," 3706"," 5173"," 4823.9204099999997"," 0","","","","","","","",""
"200068","CURR"," 618157012"," 446"," 2168"," 3659"," 5177"," 4824.9370099999996"," 0","","","","","","","",""
"200102","CURR"," 618257017"," 449"," 2170"," 3780"," 5167"," 4825.9872999999998"," 0","","","","","","","",""
"200136","CURR"," 618357135"," 450"," 2161"," 3771"," 5186"," 4827.0361300000004"," 0","","","","","","","",""
"200170","CURR"," 618457341"," 453"," 2149"," 3767"," 5173"," 4828.0849600000001"," 0","","","","","","","",""
"200202","CURR"," 618556917"," 452"," 2170"," 3882"," 5177"," 4829.1586900000002"," 0","","","","","","","",""
"200236","CURR"," 618657073"," 450"," 2157"," 3798"," 5178"," 4830.2148399999996"," 0","","","","","","","",""
"200268","CURR"," 618757102"," 451"," 2140"," 3737"," 5172"," 4831.2539100000004"," 0","","","","","","","",""
"200302","CURR"," 618856914"," 449"," 2166"," 3751"," 5161"," 4832.2939500000002"," 0","","","","","","","",""
"200334","CURR"," 618956895"," 450"," 2153"," 3723"," 5170"," 4833.3281200000001"," 0","","","","","","","",""
"200368","CURR"," 619057623"," 442"," 2156"," 3766"," 5180"," 4834.38184"," 0","","","","","","","",""
"200403","CURR"," 619157602"," 443"," 2165"," 3647"," 5173"," 4835.3950199999999"," 0","","","","","","","",""
"200439","CURR"," 619257808"," 441"," 2164"," 3643"," 5175"," 4836.4091799999997"," 0","","","","","","","",""
"200471","CURR"," 619357906"," 439"," 2172"," 3627"," 5186"," 4837.4179700000004"," 0","","","","","","","",""
"200505","CURR"," 619457746"," 438"," 2171"," 3625"," 5188"," 4838.4233400000003"," 0","","","","","","","",""
"200537","CURR"," 619557751"," 438"," 2164"," 3587"," 5173"," 4839.4194299999999"," 0","","","","","","","",""
"200571","CURR"," 619658485"," 442"," 2169"," 3601"," 5186"," 4840.4277300000003"," 0","","","","","","","",""
"200603","CURR"," 619758435"," 441"," 2167"," 3648"," 5178"," 4841.44092"," 0","","","","","","","",""
"200637","CURR"," 619858417"," 443"," 2164"," 3606"," 5186"," 4842.4423800000004"," 0","","","","","","","",""
"200669","CURR"," 619958442"," 442"," 2163"," 3611"," 5190"," 4843.4458000000004"," 0","","","","","","","",""
"200703","CURR"," 620058856"," 441"," 2165"," 3599"," 5162"," 4844.4497099999999"," 0","","","","","","","",""
"200738","CURR"," 620158794"," 444"," 2156"," 3584"," 5164"," 4845.4448199999997"," 0","","","","","","","",""
"200772","CURR"," 620259705"," 445"," 2153"," 3694"," 5180"," 4846.4809599999999"," 0","","","","","","","",""
"200804","CURR"," 620359315"," 446"," 2166"," 3700"," 5167"," 4847.5048800000004"," 0","","","","","","","",""
"200838","CURR"," 620459355"," 442"," 2164"," 3691"," 5178"," 4848.5307599999996"," 0","","","","","","","",""
"200870","CURR"," 620560384"," 440"," 2168"," 3636"," 5178"," 4849.5512699999999"," 0","","","","","","","",""
"200904","CURR"," 620660335"," 439"," 2188"," 3637"," 5161"," 4850.5615200000002"," 0","","","","","","","",""
"200936","CURR"," 620760142"," 441"," 2154"," 3632"," 5180"," 4851.5688499999997"," 0","","","","","","","",""
"200970","CURR"," 620860777"," 441"," 2167"," 3619"," 5186"," 4852.5805700000001"," 0","","","","","","","",""
"201002","CURR"," 620960776"," 440"," 2166"," 3649"," 5178"," 4853.5942400000004"," 0","","","","","","","",""
"201036","CURR"," 621060648"," 443"," 2158"," 3672"," 5167"," 4854.6132799999996"," 0","","","","","","","",""
"201071","CURR"," 621161492"," 446"," 2162"," 3684"," 5183"," 4855.6455100000003"," 0","","","","","","","",""
"201107","CURR"," 621261174"," 452"," 2156"," 3782"," 5154"," 4856.6928699999999"," 0","","","","","","","",""
"201139","CURR"," 621361228"," 451"," 2160"," 3854"," 5172"," 4857.7641599999997"," 0","","","","","","","",""
"201173","CURR"," 621461354"," 449"," 2153"," 3775"," 5173"," 4858.8144499999999"," 0","","","","","","","",""
"201205","CURR"," 621561692"," 454"," 2164"," 3859"," 5157"," 4859.8901400000004"," 0","","","","","","","",""
"201239","CURR"," 621661590"," 455"," 2156"," 3938"," 5180"," 4860.9834000000001"," 0","","","","","","","",""
"201271","CURR"," 621762039"," 457"," 2163"," 3906"," 5178"," 4862.0737300000001"," 0","","","","","","","",""
"201305","CURR"," 621861706"," 454"," 2160"," 3890"," 5219"," 4863.1508800000001"," 0","","","","","","","",""
"201337","CURR"," 621961581"," 457"," 2160"," 3963"," 5167"," 4864.2504900000004"," 0","","","","","","","",""
"201371","CURR"," 622061885"," 453"," 2138"," 3878"," 5180"," 4865.3310499999998"," 0","","","","","","","",""
"201404","CURR"," 622161705"," 451"," 2142"," 3832"," 5165"," 4866.3940400000001"," 0","","","","","","","",""
"201440","CURR"," 622261917"," 451"," 2162"," 3821"," 5173"," 4867.4580100000003"," 0","","","","","","","",""
"201472","CURR"," 622361976"," 442"," 2161"," 3676"," 5180"," 4868.4799800000001"," 0","","","","","","","",""
"201506","CURR"," 622462036"," 443"," 2146"," 3698"," 5157"," 4869.5083000000004"," 0","","","","","","","",""
"201538","CURR"," 622561929"," 447"," 2164"," 3814"," 5172"," 4870.5668900000001"," 0","","","","","","","",""
"201572","CURR"," 622662048"," 447"," 2153"," 3858"," 5180"," 4871.6401400000004"," 0","","","","","","","",""
"201604","CURR"," 622762008"," 446"," 2165"," 3812"," 5161"," 4872.6987300000001"," 0","","","","","","","",""
"201638","CURR"," 622861792"," 451"," 2162"," 3888"," 5170"," 4873.7763699999996"," 0","","","","","","","",""
